Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
18912,2004-11-30,2004,GLK,0.31,31.91,72.22,210.0,0.0,-25.81,131.363,-31.91,178.09,40.31,S&P500,GLK,1.0,2,11
19154,2004-11-30,2004,BBBY,71.26,31.62,127.3,98.0,349.59,-3.17,125.148,317.96999999999997,66.38,95.67999999999999,S&P500,BBBY,2.0,7,11
18907,2004-11-30,2004,AAPL,1.0,27.96,94.4,138.95,220.66,-3.95,118.864,192.7,110.98999999999998,66.44,S&P500,AAPL,3.0,3,11
18945,2004-11-30,2004,VRSN,27.59,22.62,89.52,81.37,102.96,2.13,92.94999999999999,80.33999999999999,58.75,66.89999999999999,S&P500,VRSN,4.0,5,11
19183,2004-11-30,2004,ISRG,3.99,23.13,48.16,117.23,135.3,11.38,78.291,112.17000000000002,94.10000000000001,25.029999999999998,S&P500,ISRG,5.0,8,11
18951,2004-11-30,2004,AMD,21.28,26.52,86.18,36.85,18.42,3.48,72.414,-8.099999999999998,10.330000000000002,59.66000000000001,S&P500,AMD,6.0,18,11
19130,2004-11-30,2004,ADSK,32.68,24.0,47.38,82.65,183.29,16.08,63.826,159.29,58.650000000000006,23.380000000000003,S&P500,ADSK,7.0,10,11
19227,2004-11-30,2004,WYNN,31.09,-0.1,50.49,50.26,133.39,15.2,55.456999999999994,133.48999999999998,50.36,50.59,S&P500,WYNN,8.0,4,11
19071,2004-11-30,2004,GOOG,4.5,-4.54,77.77,0.0,0.0,5.94,54.892999999999994,4.54,4.54,82.31,S&P500,GOOG,9.0,289,11
19226,2004-11-30,2004,NTAP,22.14,23.25,50.27,52.32,30.45,10.15,53.792,7.199999999999999,29.07,27.020000000000003,S&P500,NTAP,10.0,17,11
19210,2004-11-30,2004,ANF,30.72,16.57,63.12,25.91,57.45,3.07,52.891000000000005,40.88,9.34,46.55,S&P500,ANF,11.0,109,11
19211,2004-11-30,2004,CME,19.07,11.37,47.27,52.07,188.58,17.0,52.78,177.21,40.7,35.900000000000006,S&P500,CME,12.0,9,11
18948,2004-11-30,2004,CTSH,8.41,12.15,39.06,64.92,66.25,11.01,52.095,54.1,52.77,26.910000000000004,S&P500,CTSH,13.0,11,11
19098,2004-11-30,2004,URBN,21.25,3.66,40.45,54.8,117.73,4.47,49.869,114.07000000000001,51.14,36.790000000000006,S&P500,URBN,14.0,6,11
19123,2004-11-30,2004,NUE,14.43,25.27,35.55,61.6,90.97,-0.82,46.998,65.7,36.33,10.279999999999998,S&P500,NUE,15.0,52,11
19008,2004-11-30,2004,HAL,14.91,11.98,42.19,44.07,79.86,-5.1,45.962999999999994,67.88,32.09,30.209999999999997,S&P500,HAL,16.0,44,11
18961,2004-11-30,2004,VLO,11.88,9.09,41.99,42.13,119.01,-2.97,45.336,109.92,33.040000000000006,32.900000000000006,S&P500,VLO,17.0,31,11
19016,2004-11-30,2004,LHX,20.6,7.77,38.02,43.88,72.19,-6.65,43.389,64.42,36.11,30.250000000000004,S&P500,LHX,18.0,14,11
18967,2004-11-30,2004,ATI,17.97,30.87,17.32,84.49,171.63,-1.23,42.833,140.76,53.61999999999999,-13.55,S&P500,ATI,19.0,76,11
18943,2004-11-30,2004,ANDV,13.77,9.38,39.86,39.04,161.2,-3.8,42.58,151.82,29.659999999999997,30.479999999999997,S&P500,ANDV,20.0,34,11
18918,2004-11-30,2004,WMB,5.58,33.25,40.2,40.2,78.39,-1.96,40.895,45.14,6.950000000000003,6.950000000000003,S&P500,WMB,21.0,124,11
19037,2004-11-30,2004,PH,35.21,6.18,37.93,35.44,37.79,1.26,40.109,31.61,29.259999999999998,31.75,S&P500,PH,22.0,24,11
19228,2004-11-30,2004,GEN,11.4,12.07,33.05,39.63,94.36,-19.26,37.78,82.28999999999999,27.560000000000002,20.979999999999997,S&P500,GEN,23.0,27,11
19137,2004-11-30,2004,CNX,16.01,21.08,33.62,39.49,104.76,-3.86,37.221999999999994,83.68,18.410000000000004,12.54,S&P500,CNX,24.0,141,11
18964,2004-11-30,2004,HUM,21.67,29.61,30.63,45.4,11.15,19.62,36.64,-18.46,15.79,1.0199999999999996,S&P500,HUM,25.0,116,11
19104,2004-11-30,2004,PCAR,11.08,12.97,30.09,40.81,50.0,5.69,36.09,37.03,27.840000000000003,17.119999999999997,S&P500,PCAR,26.0,45,11
18975,2004-11-30,2004,EOG,12.89,12.79,30.06,40.76,79.75,-4.94,36.06699999999999,66.96000000000001,27.97,17.27,S&P500,EOG,27.0,70,11
18931,2004-11-30,2004,ADBE,30.27,8.08,32.06,35.77,46.78,3.62,35.942,38.7,27.690000000000005,23.980000000000004,S&P500,ADBE,28.0,12,11
19131,2004-11-30,2004,SBUX,10.44,6.39,30.11,38.57,74.88,10.84,35.866,68.49,32.18,23.72,S&P500,SBUX,29.0,41,11
18986,2004-11-30,2004,AET,26.84,24.61,27.92,46.24,84.78,4.9,35.579,60.17,21.630000000000003,3.3100000000000023,S&P500,AET,30.0,87,11
19222,2004-11-30,2004,SLM,13.97,13.06,31.78,34.82,40.4,4.73,34.867999999999995,27.339999999999996,21.759999999999998,18.72,S&P500,SLM,31.0,40,11
19001,2004-11-30,2004,DVN,25.32,11.99,28.01,39.99,68.81,-5.91,34.403999999999996,56.82,28.0,16.020000000000003,S&P500,DVN,32.0,107,11
18988,2004-11-30,2004,ADM,12.67,9.85,33.23,28.55,50.94,5.24,33.696,41.089999999999996,18.700000000000003,23.379999999999995,S&P500,ADM,33.0,42,11
19164,2004-11-30,2004,R,31.39,7.36,22.78,45.29,74.51,-10.94,33.326,67.15,37.93,15.420000000000002,S&P500,R,34.0,23,11
19025,2004-11-30,2004,KBH,32.17,7.18,28.18,34.33,29.46,18.78,32.739999999999995,22.28,27.15,21.0,S&P500,KBH,35.0,19,11
18965,2004-11-30,2004,NSC,21.42,1.42,21.24,42.64,62.56,5.42,31.782,61.14,41.22,19.82,S&P500,NSC,36.0,13,11
19191,2004-11-30,2004,NRG,11.95,15.36,17.0,51.37,0.0,12.66,30.912,-15.36,36.01,1.6400000000000006,S&P500,NRG,37.0,93,11
18981,2004-11-30,2004,PWR,7.56,14.73,20.09,45.47,0.78,3.76,30.778,-13.950000000000001,30.74,5.359999999999999,S&P500,PWR,38.0,105,11
19231,2004-11-30,2004,CHRW,17.16,-0.35,26.32,30.01,38.11,3.58,30.463,38.46,30.360000000000003,26.67,S&P500,CHRW,39.0,20,11
19091,2004-11-30,2004,ROK,30.43,13.88,21.74,40.84,44.88,4.76,30.166,31.0,26.96,7.859999999999998,S&P500,ROK,40.0,51,11
19172,2004-11-30,2004,EBAY,20.96,15.03,29.77,26.46,100.93,3.6,29.92,85.9,11.430000000000001,14.74,S&P500,EBAY,41.0,26,11
19079,2004-11-30,2004,DRI,13.44,11.27,29.96,21.35,32.06,1.76,28.384999999999998,20.790000000000003,10.080000000000002,18.69,S&P500,DRI,42.0,99,11
19142,2004-11-30,2004,BEN,10.81,8.26,23.39,30.95,38.1,6.28,27.927,29.840000000000003,22.689999999999998,15.13,S&P500,BEN,43.0,39,11
