순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,336696000000000.0,2020-01-31,1.08,11.9,24.37,22.21,-3.9
2,000660,SK하이닉스,68068200000000.0,2020-01-31,-0.64,14.02,21.59,26.52,-5.99
3,207940,삼성바이오로직스,32056900000000.0,2020-01-31,11.89,21.58,73.04,21.43,-4.33
4,035420,NAVER,29584000000000.0,2020-01-31,-3.75,9.45,30.07,31.99,-3.06
5,005380,현대차,26708500000000.0,2020-01-31,3.73,2.46,-1.19,-3.47,-8.0
6,051910,LG화학,23824900000000.0,2020-01-31,6.3,9.76,0.0,-8.29,9.04
7,012330,현대모비스,21872900000000.0,2020-01-31,-10.35,-3.57,-4.77,2.0,-8.5
8,068270,셀트리온,21175700000000.0,2020-01-31,-8.84,-13.63,1.32,-21.12,3.03
9,028260,삼성물산,20581400000000.0,2020-01-31,0.0,8.5,18.32,-9.58,-2.76
10,051900,LG생활건강,19647700000000.0,2020-01-31,-0.24,-0.24,0.08,-0.55,-2.94
11,005490,POSCO,19268300000000.0,2020-01-31,-6.55,4.49,-2.0,-19.34,-11.54
12,006400,삼성SDI,18979000000000.0,2020-01-31,16.95,21.32,10.84,23.49,6.88
13,055550,신한지주,18564900000000.0,2020-01-31,-9.69,-7.88,-10.0,-9.38,-17.5
14,017670,SK텔레콤,18531100000000.0,2020-01-31,-3.57,-3.16,-7.65,-11.05,-7.41
15,105560,KB금융,18274800000000.0,2020-01-31,-7.76,4.77,1.27,-8.53,-11.49
16,000270,기아차,16579400000000.0,2020-01-31,-7.67,-3.88,-6.51,12.52,-11.37
17,034730,SK,16569800000000.0,2020-01-31,-10.11,-8.9,6.56,-10.63,-18.47
18,015760,한국전력,16273800000000.0,2020-01-31,-8.81,-0.39,-9.14,-26.52,-15.98
19,018260,삼성에스디에스,15011300000000.0,2020-01-31,-0.26,-3.72,-6.95,-13.2,-14.18
20,036570,엔씨소프트,13962800000000.0,2020-01-31,17.56,23.26,32.09,35.75,2.04
21,032830,삼성생명,13900000000000.0,2020-01-31,-6.71,-1.56,-8.67,-21.29,-15.83
22,035720,카카오,13724100000000.0,2020-01-31,3.58,12.37,25.19,60.12,8.18
23,033780,KT&G,13056500000000.0,2020-01-31,1.39,-4.9,-1.25,-4.04,-10.94
24,003550,LG,12130800000000.0,2020-01-31,-4.74,1.3,-0.57,-9.52,-3.98
25,096770,SK이노베이션,12020500000000.0,2020-01-31,-13.33,-18.75,-23.98,-31.03,-13.08
26,090430,아모레퍼시픽,10990200000000.0,2020-01-31,-6.0,-2.08,34.29,3.58,-14.36
27,066570,LG전자,10784400000000.0,2020-01-31,-8.6,-1.49,0.92,-1.05,-8.35
28,000810,삼성화재,9996090000000.0,2020-01-31,-13.35,-2.54,-19.77,-22.71,-6.16
29,086790,하나금융지주,9968040000000.0,2020-01-31,-10.03,-1.48,-4.46,-16.9,-5.42
30,009150,삼성전기,9336710000000.0,2020-01-31,0.0,10.62,35.87,15.74,0.8
31,010950,S-Oil,8578810000000.0,2020-01-31,-20.04,-23.57,-19.02,-27.08,-12.6
32,009540,한국조선해양,8068140000000.0,2020-01-31,-9.88,-6.56,5.07,-17.69,-8.77
33,251270,넷마블,7682960000000.0,2020-01-31,-3.03,-0.33,-1.32,-16.26,-1.12
34,316140,우리금융지주,7331020000000.0,2020-01-31,-12.5,-13.62,-22.52,,-5.32
35,010130,고려아연,7170600000000.0,2020-01-31,-10.59,-12.54,-14.12,-13.73,9.08
36,030200,KT,6619180000000.0,2020-01-31,-6.11,-4.34,-8.48,-11.36,-5.72
37,011170,롯데케미칼,6495190000000.0,2020-01-31,-15.4,-16.52,-18.67,-36.83,-1.06
38,021240,웅진코웨이,6479610000000.0,2020-01-31,-5.69,-4.36,4.65,5.28,-21.53
39,024110,기업은행,6204440000000.0,2020-01-31,-8.9,-8.9,-18.25,-24.56,-11.53
40,002790,아모레G,5953480000000.0,2020-01-31,-12.7,-14.46,25.85,5.65,-14.13
41,035250,강원랜드,5894060000000.0,2020-01-31,-6.93,-12.12,-10.41,-18.97,-17.24
42,032640,LG유플러스,5785100000000.0,2020-01-31,-6.69,-1.49,1.92,-12.25,-0.38
43,018880,한온시스템,5604900000000.0,2020-01-31,-5.83,-9.48,-10.25,-17.97,0.47
44,086280,현대글로비스,5512500000000.0,2020-01-31,2.8,-2.65,-4.54,3.52,-16.33
45,034220,LG디스플레이,5510360000000.0,2020-01-31,-5.23,12.82,6.21,-18.52,-11.69
46,006800,미래에셋대우,4535800000000.0,2020-01-31,-8.74,-3.64,-8.62,-9.22,-7.99
47,267250,현대중공업지주,4454390000000.0,2020-01-31,-19.08,-19.91,-16.1,-23.82,-1.1
48,029780,삼성카드,4396840000000.0,2020-01-31,-1.68,13.11,4.55,13.79,-11.2
49,000720,현대건설,4253790000000.0,2020-01-31,-9.69,-11.06,-11.26,-38.58,-9.16
50,078930,GS,4246230000000.0,2020-01-31,-11.43,-7.96,-9.15,-15.99,-9.74
51,010140,삼성중공업,4189500000000.0,2020-01-31,-8.54,-8.27,-5.93,-26.93,-12.33
52,271560,오리온,4052450000000.0,2020-01-31,-2.84,-3.3,26.86,-9.69,-8.0
53,088980,맥쿼리인프라,4048910000000.0,2020-01-31,0.0,-2.1,-0.43,17.41,-4.31
54,004020,현대제철,3776520000000.0,2020-01-31,-10.02,-11.01,-27.06,-44.73,-15.72
55,071050,한국금융지주,3705780000000.0,2020-01-31,-8.15,-1.92,-10.74,3.42,-5.56
56,004990,롯데지주,3703300000000.0,2020-01-31,-9.37,-3.29,3.82,-32.5,-17.71
57,011070,LG이노텍,3597400000000.0,2020-01-31,8.57,25.62,34.51,55.9,-14.47
58,097950,CJ제일제당,3575370000000.0,2020-01-31,-5.94,3.94,-16.67,-30.66,2.74
59,161390,한국타이어앤테크놀로지,3555210000000.0,2020-01-31,-14.46,-7.57,-7.12,-31.34,-11.15
60,003670,포스코케미칼,3500720000000.0,2020-01-31,16.55,19.46,17.86,-3.53,-4.36
61,012750,에스원,3461730000000.0,2020-01-31,-2.77,-2.77,-12.82,-11.55,-9.77
62,008770,호텔신라,3430290000000.0,2020-01-31,-3.74,12.77,11.05,14.1,-8.12
63,028050,삼성엔지니어링,3381000000000.0,2020-01-31,-10.16,-3.09,4.86,2.99,-18.26
64,000120,CJ대한통운,3330600000000.0,2020-01-31,-5.81,-7.3,6.57,-13.1,-8.56
65,128940,한미약품,3327890000000.0,2020-01-31,-5.23,-14.2,-1.33,-34.07,-7.12
66,023530,롯데쇼핑,3267350000000.0,2020-01-31,-14.76,-7.23,-15.07,-41.07,-17.58
67,016360,삼성증권,3147830000000.0,2020-01-31,-8.68,4.91,-3.69,5.38,-6.1
68,005940,NH투자증권,3109570000000.0,2020-01-31,-12.99,-8.68,-15.65,-20.79,-9.68
