순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,312817000000000.0,2025-01-31,-1.5,-11.49,-37.54,-27.92,4.01
2,000660,SK하이닉스,145018000000000.0,2025-01-31,14.55,6.92,2.36,47.88,-4.52
3,373220,LG에너지솔루션,82368000000000.0,2025-01-31,1.15,-13.62,8.64,-7.61,0.0
4,207940,삼성바이오로직스,76939100000000.0,2025-01-31,13.91,7.88,15.25,28.69,3.24
5,005380,현대차,43139700000000.0,2025-01-31,-2.83,-4.19,-17.27,5.86,-6.31
6,000270,기아,40562600000000.0,2025-01-31,1.29,10.99,-9.01,-0.87,-8.63
7,068270,셀트리온,38467800000000.0,2025-01-31,-4.16,3.1,-8.0,4.7,2.39
8,105560,KB금융,36086600000000.0,2025-01-31,10.62,1.55,4.32,62.01,-14.61
9,035420,NAVER,34301600000000.0,2025-01-31,8.85,27.35,24.43,7.98,-4.39
10,329180,HD현대중공업,27608400000000.0,2025-01-31,8.17,70.32,47.39,172.57,-4.82
11,055550,신한지주,25726100000000.0,2025-01-31,7.24,-0.39,-14.55,25.09,-10.27
12,012330,현대모비스,24504200000000.0,2025-01-31,11.42,5.61,19.5,25.48,-6.83
13,138040,메리츠금융지주,21780200000000.0,2025-01-31,9.81,11.2,35.31,66.72,5.78
14,005490,POSCO홀딩스,21523700000000.0,2025-01-31,2.76,-22.35,-25.89,-38.85,4.61
15,028260,삼성물산,21316300000000.0,2025-01-31,4.44,2.48,-22.79,-13.12,1.33
16,096770,SK이노베이션,19256900000000.0,2025-01-31,13.84,8.6,22.36,8.88,-1.41
17,012450,한화에어로스페이스,18232500000000.0,2025-01-31,22.51,8.7,34.26,179.99,48.5
18,000810,삼성화재,18073500000000.0,2025-01-31,6.42,13.37,2.42,44.51,0.26
19,032830,삼성생명,17820000000000.0,2025-01-31,-6.01,-12.22,-7.67,28.57,-2.58
20,042660,한화오션,17526800000000.0,2025-01-31,53.15,113.83,87.23,160.59,29.9
21,259960,크래프톤,17438400000000.0,2025-01-31,16.48,9.97,23.81,69.7,-5.63
22,086790,하나금융지주,17378100000000.0,2025-01-31,6.51,1.0,-6.49,26.57,-1.65
23,010130,고려아연,17059500000000.0,2025-01-31,-18.09,-17.43,70.25,74.02,-9.83
24,035720,카카오,17014400000000.0,2025-01-31,0.39,3.79,-2.17,-26.95,12.52
25,011200,HMM,16775000000000.0,2025-01-31,7.81,11.21,4.62,-1.3,2.89
26,051910,LG화학,16765700000000.0,2025-01-31,-5.0,-24.24,-22.26,-45.34,-1.26
27,009540,HD한국조선해양,16419400000000.0,2025-01-31,1.75,26.5,12.08,104.41,-7.76
28,034020,두산에너빌리티,15309400000000.0,2025-01-31,36.18,19.2,26.93,54.79,6.28
29,006400,삼성SDI,15265700000000.0,2025-01-31,-10.3,-32.11,-30.52,-40.4,0.9
30,267260,HD현대일렉트릭,14779300000000.0,2025-01-31,7.33,25.19,32.26,299.22,-20.61
31,033780,KT&G,13865100000000.0,2025-01-31,3.27,0.82,18.54,22.08,-11.12
32,066570,LG전자,13779100000000.0,2025-01-31,0.84,-5.92,-19.04,-9.95,-6.29
33,015760,한국전력,13513300000000.0,2025-01-31,4.99,-8.87,6.58,6.47,1.43
34,402340,SK스퀘어,12566900000000.0,2025-01-31,18.66,10.97,9.16,81.31,-4.25
35,024110,기업은행,12384000000000.0,2025-01-31,8.37,10.14,10.93,24.04,0.39
36,030200,KT,12097000000000.0,2025-01-31,9.46,8.23,20.45,35.59,-2.08
37,316140,우리금융지주,11955700000000.0,2025-01-31,4.75,4.34,2.29,15.99,2.98
38,017670,SK텔레콤,11899400000000.0,2025-01-31,0.36,-2.29,2.4,10.36,1.08
39,003550,LG,11781800000000.0,2025-01-31,4.03,-1.06,-13.61,-8.66,-11.21
40,010140,삼성중공업,11448800000000.0,2025-01-31,15.13,35.66,11.1,77.98,7.23
41,086280,현대글로비스,11205000000000.0,2025-01-31,26.5,22.36,22.96,70.77,-12.92
42,003670,포스코퓨처엠,11061700000000.0,2025-01-31,0.49,-36.39,-32.48,-43.67,-1.05
43,042700,한미반도체,10936700000000.0,2025-01-31,37.21,23.04,-13.72,92.84,-17.4
44,034730,SK,10737700000000.0,2025-01-31,12.62,-0.07,-1.2,-19.29,-2.9
45,000100,유한양행,10395100000000.0,2025-01-31,8.45,-6.56,37.29,118.92,-5.94
46,323410,카카오뱅크,10111900000000.0,2025-01-31,0.71,-2.08,-0.93,-22.34,16.27
47,009150,삼성전기,10016400000000.0,2025-01-31,8.32,13.26,-15.98,-3.94,0.67
48,352820,하이브,9371720000000.0,2025-01-31,16.34,21.29,27.84,11.66,14.44
49,018260,삼성에스디에스,9339500000000.0,2025-01-31,-5.56,-15.65,-18.22,-20.59,2.15
50,003490,대한항공,9131870000000.0,2025-01-31,9.73,3.77,16.71,10.22,-4.84
51,326030,SK바이오팜,8543980000000.0,2025-01-31,-1.8,-7.46,27.3,17.31,4.49
52,443060,HD현대마린솔루션,7620970000000.0,2025-01-31,5.33,23.82,25.46,,-25.47
53,090430,아모레퍼시픽,7586510000000.0,2025-01-31,23.76,11.23,-28.62,9.92,-9.64
54,047050,포스코인터내셔널,7397550000000.0,2025-01-31,6.05,-19.6,-20.66,-20.06,23.42
55,010120,LS ELECTRIC,6930000000000.0,2025-01-31,43.66,57.89,25.54,228.12,3.9
56,005830,DB손해보험,6874680000000.0,2025-01-31,-5.54,-11.16,-12.13,10.47,-5.87
57,010950,S-Oil,6867550000000.0,2025-01-31,11.31,6.46,-10.16,-10.69,-6.72
58,267250,HD현대,6564330000000.0,2025-01-31,4.92,4.14,-0.95,16.39,-12.27
59,064350,현대로템,6461220000000.0,2025-01-31,19.11,-5.13,21.06,108.82,32.09
60,011790,SKC,5941540000000.0,2025-01-31,49.29,3.43,15.11,104.3,-17.14
61,021240,코웨이,5704710000000.0,2025-01-31,15.55,22.7,24.08,39.78,4.79
62,180640,한진칼,5614710000000.0,2025-01-31,11.54,-0.59,22.06,15.21,-1.19
63,047810,한국항공우주,5195420000000.0,2025-01-31,-2.91,-8.89,-6.49,5.54,18.39
64,003230,삼양식품,5152580000000.0,2025-01-31,-10.59,31.54,10.86,271.94,25.73
65,161390,한국타이어앤테크놀로지,5072680000000.0,2025-01-31,6.64,16.01,-8.29,-20.18,-7.45
66,088980,맥쿼리인프라,5028680000000.0,2025-01-31,-0.85,-11.91,-14.56,-15.58,6.67
67,079550,LIG넥스원,4983000000000.0,2025-01-31,2.72,-8.67,13.25,115.51,19.43
68,010620,HD현대미포,4968800000000.0,2025-01-31,-7.3,13.3,5.87,84.02,-15.59
69,450080,에코프로머티,4951440000000.0,2025-01-31,7.9,-36.89,-12.35,-52.48,22.25
70,006800,미래에셋증권,4934220000000.0,2025-01-31,4.98,-6.95,8.77,7.11,3.68
71,029780,삼성카드,4866070000000.0,2025-01-31,6.46,3.96,-0.24,27.27,7.02
72,241560,두산밥캣,4816970000000.0,2025-01-31,14.68,28.13,16.63,-5.6,-2.19
73,051900,LG생활건강,4794790000000.0,2025-01-31,0.66,-7.39,-12.78,1.15,4.07
74,272210,한화시스템,4760770000000.0,2025-01-31,11.5,38.01,33.33,63.11,21.23
75,005940,NH투자증권,4728990000000.0,2025-01-31,3.51,8.0,3.88,36.48,3.12
76,000150,두산,4692770000000.0,2025-01-31,11.37,41.65,62.29,214.86,13.56
77,034220,LG디스플레이,4625000000000.0,2025-01-31,1.31,-13.06,-17.7,-20.6,-1.08
78,071050,한국금융지주,4430220000000.0,2025-01-31,11.5,3.11,8.61,29.48,0.13
79,032640,LG유플러스,4383580000000.0,2025-01-31,-2.81,0.3,0.1,-1.86,5.38
80,454910,두산로보틱스,4342940000000.0,2025-01-31,28.11,-4.56,-5.9,-2.47,-5.82
81,298040,효성중공업,4182060000000.0,2025-01-31,14.12,11.85,44.21,161.06,-3.57
82,016360,삼성증권,4072080000000.0,2025-01-31,4.83,-0.65,1.9,21.12,0.0
83,271560,오리온,4008960000000.0,2025-01-31,-0.98,1.6,15.75,10.58,0.49
84,307950,현대오토에버,3921630000000.0,2025-01-31,13.4,5.85,-12.96,-3.38,-7.9
