순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,426242000000000.0,2023-05-31,9.01,17.82,14.79,5.93,1.12
2,373220,LG에너지솔루션,140166000000000.0,2023-05-31,3.1,14.53,2.04,34.91,-7.68
3,000660,SK하이닉스,79061100000000.0,2023-05-31,21.34,21.48,27.76,0.56,6.08
4,207940,삼성바이오로직스,55800400000000.0,2023-05-31,0.38,1.42,-11.61,-7.44,-5.1
5,006400,삼성SDI,49372900000000.0,2023-05-31,3.91,3.16,-1.51,24.87,-6.82
6,051910,LG화학,48920500000000.0,2023-05-31,-6.35,1.91,-6.35,18.46,-3.75
7,005380,현대차,42306300000000.0,2023-05-31,1.27,13.44,18.34,5.54,3.25
8,000270,기아,34535600000000.0,2023-05-31,1.66,14.08,25.22,0.23,3.03
9,035420,NAVER,32727800000000.0,2023-05-31,3.74,-4.32,6.68,-30.73,-8.37
10,005490,POSCO홀딩스,30445600000000.0,2023-05-31,-4.51,13.21,20.2,24.57,7.78
11,003670,포스코퓨처엠,27112100000000.0,2023-05-31,4.48,58.37,60.18,168.2,0.86
12,068270,셀트리온,25076800000000.0,2023-05-31,6.66,17.98,1.04,10.8,-10.74
13,035720,카카오,24949600000000.0,2023-05-31,-3.27,-9.94,-0.35,-33.88,-12.63
14,012330,현대모비스,21025600000000.0,2023-05-31,2.53,4.94,4.69,2.06,4.26
15,028260,삼성물산,20526400000000.0,2023-05-31,0.91,0.45,-9.34,-8.6,-4.43
16,066570,LG전자,20096000000000.0,2023-05-31,12.35,10.43,25.82,16.95,3.18
17,105560,KB금융,19368500000000.0,2023-05-31,-3.03,-6.43,-8.57,-20.53,-0.52
18,055550,신한지주,18316800000000.0,2023-05-31,0.29,-9.78,-8.01,-18.58,-3.0
19,096770,SK이노베이션,17485200000000.0,2023-05-31,9.24,25.98,5.64,-12.25,-16.18
20,003550,LG,13527900000000.0,2023-05-31,-1.6,4.5,2.26,7.23,2.33
21,032830,삼성생명,13260000000000.0,2023-05-31,0.0,-2.64,-9.67,-2.64,1.51
